time,wind_speed_10m,wind_direction_10m,wind_gusts_10m,temperature_2m,relative_humidity_2m,precipitation,lat,lon
2026-03-31 05:00:00,1.63,225,3.8,25.1,79,0.0,18.0,100.5
2026-03-31 06:00:00,1.72,234,3.7,24.8,78,0.0,18.0,100.5
2026-03-31 07:00:00,2.05,257,4.4,25.3,77,0.0,18.0,100.5
2026-03-31 08:00:00,2.79,226,5.7,27.8,67,0.0,18.0,100.5
2026-03-31 09:00:00,4.12,209,9.0,29.2,62,0.0,18.0,100.5
2026-03-31 10:00:00,4.1,204,9.2,30.8,56,0.0,18.0,100.5
2026-03-31 11:00:00,3.84,201,9.3,32.5,48,0.0,18.0,100.5
2026-03-31 12:00:00,3.67,195,9.1,33.9,41,0.0,18.0,100.5
2026-03-31 13:00:00,3.59,188,9.1,35.5,33,0.0,18.0,100.5
2026-03-31 14:00:00,3.72,185,8.8,35.8,29,0.0,18.0,100.5
2026-03-31 15:00:00,4.16,177,9.4,36.0,28,0.0,18.0,100.5
2026-03-31 16:00:00,4.36,176,9.6,35.9,27,0.0,18.0,100.5
2026-03-31 17:00:00,4.56,177,9.7,34.5,31,0.0,18.0,100.5
2026-03-31 18:00:00,2.95,182,9.2,32.7,35,0.0,18.0,100.5
2026-03-31 19:00:00,2.11,211,6.0,30.6,42,0.0,18.0,100.5
2026-03-31 20:00:00,1.2,253,4.1,29.0,50,0.0,18.0,100.5
2026-03-31 21:00:00,1.03,284,2.4,27.8,52,0.0,18.0,100.5
2026-03-31 22:00:00,1.0,288,2.2,26.9,54,0.0,18.0,100.5
2026-03-31 23:00:00,0.71,309,2.2,26.2,55,0.0,18.0,100.5
2026-04-01 00:00:00,0.98,285,2.3,26.0,55,0.0,18.0,100.5
2026-04-01 01:00:00,0.78,285,2.4,25.4,62,0.0,18.0,100.5
2026-04-01 02:00:00,0.56,297,2.1,25.5,61,0.0,18.0,100.5
2026-04-01 03:00:00,0.34,297,1.8,25.4,62,0.0,18.0,100.5
2026-04-01 04:00:00,0.47,288,1.6,24.8,65,0.0,18.0,100.5
2026-04-01 05:00:00,0.34,297,1.6,24.4,66,0.0,18.0,100.5
2026-04-01 06:00:00,0.27,292,1.3,24.1,67,0.0,18.0,100.5
2026-04-01 07:00:00,0.74,298,1.4,24.8,65,0.0,18.0,100.5
2026-04-01 08:00:00,0.85,291,2.5,27.5,59,0.0,18.0,100.5
2026-04-01 09:00:00,2.07,187,4.9,30.0,54,0.0,18.0,100.5
2026-04-01 10:00:00,3.48,187,8.1,31.5,50,0.0,18.0,100.5
2026-04-01 11:00:00,3.54,188,8.4,33.2,44,0.0,18.0,100.5
2026-04-01 12:00:00,3.54,189,8.7,34.5,38,0.0,18.0,100.5
2026-04-01 13:00:00,3.26,175,8.6,35.7,33,0.0,18.0,100.5
2026-04-01 14:00:00,3.88,173,9.0,35.5,31,0.0,18.0,100.5
2026-04-01 15:00:00,4.3,178,9.6,35.2,31,0.0,18.0,100.5
2026-04-01 16:00:00,4.16,184,9.6,34.7,32,0.0,18.0,100.5
2026-04-01 17:00:00,3.49,188,8.9,34.0,34,0.0,18.0,100.5
2026-04-01 18:00:00,1.79,198,7.1,32.2,43,0.0,18.0,100.5
2026-04-01 19:00:00,1.92,219,3.7,30.5,45,0.0,18.0,100.5
2026-04-01 20:00:00,1.18,258,3.7,29.1,52,0.0,18.0,100.5
2026-04-01 21:00:00,0.95,273,2.5,28.1,54,0.0,18.0,100.5
2026-04-01 22:00:00,0.73,286,2.2,27.4,54,0.0,18.0,100.5
2026-04-01 23:00:00,0.81,300,1.8,26.9,52,0.0,18.0,100.5
2026-04-02 00:00:00,0.6,312,1.9,26.4,52,0.0,18.0,100.5
2026-04-02 01:00:00,0.81,300,2.0,25.8,56,0.0,18.0,100.5
2026-04-02 02:00:00,0.5,307,1.9,25.5,58,0.0,18.0,100.5
2026-04-02 03:00:00,0.36,326,1.5,25.4,60,0.0,18.0,100.5
2026-04-02 04:00:00,0.57,285,1.7,24.8,65,0.0,18.0,100.5
2026-04-02 05:00:00,0.55,275,1.9,24.6,69,0.0,18.0,100.5
2026-04-02 06:00:00,0.69,300,1.9,24.3,69,0.0,18.0,100.5
2026-04-02 07:00:00,0.68,306,2.1,25.5,71,0.0,18.0,100.5
2026-04-02 08:00:00,0.55,275,2.1,27.9,61,0.0,18.0,100.5
2026-04-02 09:00:00,2.09,201,4.8,30.3,56,0.0,18.0,100.5
2026-04-02 10:00:00,3.35,200,7.7,31.8,49,0.0,18.0,100.5
2026-04-02 11:00:00,3.29,197,7.8,33.3,46,0.0,18.0,100.5
2026-04-02 12:00:00,3.8,189,8.8,34.5,41,0.0,18.0,100.5
2026-04-02 13:00:00,3.95,182,9.3,35.7,37,0.0,18.0,100.5
2026-04-02 14:00:00,4.15,182,9.3,36.0,32,0.0,18.0,100.5
2026-04-02 15:00:00,4.0,182,9.2,36.0,31,0.0,18.0,100.5
2026-04-02 16:00:00,4.42,185,9.2,35.6,31,0.0,18.0,100.5
2026-04-02 17:00:00,4.19,188,9.3,34.5,35,0.0,18.0,100.5
2026-04-02 18:00:00,3.36,184,8.5,32.4,42,0.0,18.0,100.5
2026-04-02 19:00:00,2.5,213,7.0,30.6,49,0.0,18.0,100.5
2026-04-02 20:00:00,2.05,225,5.0,29.5,55,0.0,18.0,100.5
2026-04-02 21:00:00,1.27,244,4.3,28.4,62,0.0,18.0,100.5
2026-04-02 22:00:00,1.25,275,2.9,27.4,63,0.0,18.0,100.5
2026-04-02 23:00:00,0.94,295,2.9,26.8,64,0.0,18.0,100.5
2026-04-03 00:00:00,0.92,292,2.7,26.6,65,0.0,18.0,100.5
2026-04-03 01:00:00,0.81,277,2.9,26.4,67,0.0,18.0,100.5
2026-04-03 02:00:00,0.92,257,2.5,26.4,67,0.0,18.0,100.5
2026-04-03 03:00:00,1.31,223,2.9,25.8,73,0.0,18.0,100.5
2026-04-03 04:00:00,1.66,241,3.5,25.6,73,0.0,18.0,100.5
2026-04-03 05:00:00,1.44,250,3.5,25.5,70,0.0,18.0,100.5
2026-04-03 06:00:00,1.32,261,3.2,25.2,70,0.0,18.0,100.5
2026-04-03 07:00:00,1.11,278,2.9,25.7,71,0.0,18.0,100.5
2026-04-03 08:00:00,1.28,239,3.2,28.5,63,0.0,18.0,100.5
2026-04-03 09:00:00,3.09,203,6.9,30.4,57,0.0,18.0,100.5
2026-04-03 10:00:00,3.73,198,8.6,31.9,51,0.0,18.0,100.5
2026-04-03 11:00:00,3.83,195,9.0,33.3,45,0.0,18.0,100.5
2026-04-03 12:00:00,3.89,193,9.3,34.6,40,0.0,18.0,100.5
2026-04-03 13:00:00,3.95,179,9.8,35.9,35,0.0,18.0,100.5
2026-04-03 14:00:00,4.82,175,10.7,36.0,31,0.0,18.0,100.5
2026-04-03 15:00:00,5.06,176,11.2,36.0,30,0.0,18.0,100.5
2026-04-03 16:00:00,5.35,181,11.2,35.5,31,0.0,18.0,100.5
2026-04-03 17:00:00,5.51,183,11.4,34.3,33,0.0,18.0,100.5
2026-04-03 18:00:00,3.97,185,11.0,32.8,36,0.0,18.0,100.5
2026-04-03 19:00:00,2.02,224,7.8,30.4,44,0.0,18.0,100.5
2026-04-03 20:00:00,1.24,230,4.1,29.1,51,0.0,18.0,100.5
2026-04-03 21:00:00,1.02,259,2.7,28.3,54,0.0,18.0,100.5
2026-04-03 22:00:00,1.17,280,2.4,27.5,54,0.0,18.0,100.5
2026-04-03 23:00:00,1.25,275,2.9,26.8,57,0.0,18.0,100.5
2026-04-04 00:00:00,1.15,272,3.0,26.5,60,0.0,18.0,100.5
2026-04-04 01:00:00,0.8,274,2.9,26.4,65,0.0,18.0,100.5
2026-04-04 02:00:00,0.75,233,2.3,26.4,67,0.0,18.0,100.5
2026-04-04 03:00:00,0.72,236,2.0,25.8,73,0.0,18.0,100.5
2026-04-04 04:00:00,0.51,259,1.8,25.2,76,0.0,18.0,100.5
2026-04-04 05:00:00,1.74,207,3.5,24.8,82,0.0,18.0,100.5
2026-04-04 06:00:00,1.6,219,3.9,24.7,81,0.0,18.0,100.5
2026-04-04 07:00:00,1.46,264,3.4,25.2,79,0.0,18.0,100.5
2026-04-04 08:00:00,1.73,224,4.1,27.8,63,0.0,18.0,100.5
2026-04-04 09:00:00,3.23,199,7.4,29.7,58,0.0,18.0,100.5
2026-04-04 10:00:00,3.37,192,8.1,31.2,56,0.0,18.0,100.5
2026-04-04 11:00:00,3.52,187,8.7,32.8,50,0.0,18.0,100.5
2026-04-04 12:00:00,3.51,184,8.8,34.3,45,0.0,18.0,100.5
2026-04-04 13:00:00,3.76,176,10.0,35.8,41,0.0,18.0,100.5
2026-04-04 14:00:00,3.86,170,10.0,35.6,40,0.4,18.0,100.5
2026-04-04 15:00:00,4.05,179,9.5,33.7,50,0.7,18.0,100.5
2026-04-04 16:00:00,4.15,177,9.6,34.8,41,0.0,18.0,100.5
2026-04-04 17:00:00,3.83,192,9.1,33.8,44,0.0,18.0,100.5
2026-04-04 18:00:00,2.95,183,7.9,32.5,50,0.0,18.0,100.5
2026-04-04 19:00:00,1.33,236,5.9,30.8,58,0.0,18.0,100.5
2026-04-04 20:00:00,1.37,237,3.1,30.5,57,0.0,18.0,100.5
2026-04-04 21:00:00,0.96,261,2.8,29.5,62,0.0,18.0,100.5
2026-04-04 22:00:00,0.95,267,2.1,28.5,64,0.0,18.0,100.5
2026-04-04 23:00:00,1.32,259,2.7,27.5,67,0.0,18.0,100.5
2026-04-05 00:00:00,1.36,264,3.0,27.5,65,0.0,18.0,100.5
2026-04-05 01:00:00,1.0,270,3.0,26.9,69,0.0,18.0,100.5
2026-04-05 02:00:00,1.19,248,2.8,26.8,65,0.0,18.0,100.5
2026-04-05 03:00:00,1.17,230,2.9,26.3,69,0.0,18.0,100.5
2026-04-05 04:00:00,0.99,221,2.8,25.9,76,0.0,18.0,100.5
2026-04-05 05:00:00,1.03,209,2.4,25.2,83,0.0,18.0,100.5
2026-04-05 06:00:00,1.27,206,2.8,25.1,87,0.0,18.0,100.5
2026-04-05 07:00:00,1.54,234,3.6,25.8,82,0.0,18.0,100.5
2026-04-05 08:00:00,2.0,202,4.5,27.8,67,0.0,18.0,100.5
2026-04-05 09:00:00,3.35,189,7.5,29.5,56,0.0,18.0,100.5
2026-04-05 10:00:00,3.8,193,8.7,31.3,50,0.0,18.0,100.5
2026-04-05 11:00:00,3.81,190,9.0,32.7,47,0.0,18.0,100.5
2026-04-05 12:00:00,3.98,187,9.5,34.1,44,0.0,18.0,100.5
2026-04-05 13:00:00,4.23,187,10.0,35.7,40,0.0,18.0,100.5
2026-04-05 14:00:00,4.58,186,10.3,36.0,37,0.0,18.0,100.5
2026-04-05 15:00:00,4.8,188,10.6,36.2,35,0.0,18.0,100.5
2026-04-05 16:00:00,4.89,188,10.6,35.7,36,0.0,18.0,100.5
2026-04-05 17:00:00,4.94,187,10.6,34.8,38,0.0,18.0,100.5
2026-04-05 18:00:00,3.72,200,10.0,33.0,44,0.0,18.0,100.5
2026-04-05 19:00:00,2.36,212,7.5,31.5,49,0.0,18.0,100.5
2026-04-05 20:00:00,1.67,229,4.6,30.0,55,0.0,18.0,100.5
2026-04-05 21:00:00,1.15,252,3.5,28.8,60,0.0,18.0,100.5
2026-04-05 22:00:00,1.2,272,2.6,27.9,61,0.0,18.0,100.5
2026-04-05 23:00:00,1.4,272,3.2,27.4,61,0.0,18.0,100.5
2026-04-06 00:00:00,1.1,275,3.2,27.0,63,0.0,18.0,100.5
2026-04-06 01:00:00,0.5,270,2.8,26.8,67,0.0,18.0,100.5
2026-04-06 02:00:00,0.92,248,2.4,26.8,68,0.0,18.0,100.5
2026-04-06 03:00:00,0.29,239,2.4,26.6,71,0.0,18.0,100.5
2026-04-06 04:00:00,1.22,189,2.6,25.9,79,0.0,18.0,100.5
2026-04-06 05:00:00,1.33,214,3.2,25.4,87,0.0,18.0,100.5
2026-04-06 06:00:00,1.03,231,2.9,25.0,87,0.0,18.0,100.5
2026-04-06 07:00:00,1.41,247,3.1,25.8,81,0.0,18.0,100.5
2026-04-06 08:00:00,2.02,200,4.7,27.7,67,0.0,18.0,100.5
2026-04-06 09:00:00,2.96,192,6.9,29.5,56,0.0,18.0,100.5
2026-04-06 10:00:00,3.6,190,8.3,31.0,52,0.0,18.0,100.5
2026-04-06 11:00:00,3.73,187,8.9,32.7,47,0.0,18.0,100.5
2026-04-06 12:00:00,3.87,185,9.2,34.2,43,0.0,18.0,100.5
2026-04-06 13:00:00,4.02,174,9.7,36.0,36,0.0,18.0,100.5
2026-04-06 14:00:00,4.23,173,9.7,36.0,34,0.0,18.0,100.5
2026-04-06 15:00:00,4.14,172,9.7,36.0,31,0.0,18.0,100.5
2026-04-06 16:00:00,3.9,179,9.3,35.8,31,0.0,18.0,100.5
2026-04-06 17:00:00,3.75,180,8.5,34.9,32,0.0,18.0,100.5
2026-04-06 18:00:00,3.0,182,7.7,33.2,38,0.0,18.0,100.5
2026-04-06 19:00:00,2.63,213,6.1,31.5,42,0.0,18.0,100.5
2026-04-06 20:00:00,1.91,250,5.1,30.1,48,0.0,18.0,100.5
2026-04-06 21:00:00,1.75,257,3.8,29.1,50,0.0,18.0,100.5
2026-04-06 22:00:00,1.17,260,3.5,28.3,54,0.0,18.0,100.5
2026-04-06 23:00:00,1.18,258,2.6,27.7,56,0.0,18.0,100.5
2026-04-07 00:00:00,1.09,254,2.8,27.4,60,0.0,18.0,100.5
2026-04-07 01:00:00,0.76,247,2.7,27.5,64,0.0,18.0,100.5
2026-04-07 02:00:00,1.3,238,3.2,27.2,65,0.0,18.0,100.5
2026-04-07 03:00:00,1.13,221,3.2,26.9,69,0.0,18.0,100.5
2026-04-07 04:00:00,2.36,197,4.6,26.4,78,0.0,18.0,100.5
2026-04-07 05:00:00,1.47,235,5.0,26.2,75,0.0,18.0,100.5
2026-04-07 06:00:00,1.52,221,3.1,25.5,80,0.0,18.0,100.5
2026-04-07 07:00:00,1.3,242,4.2,26.2,78,0.0,18.0,100.5
2026-04-07 08:00:00,1.77,196,4.3,28.2,68,0.0,18.0,100.5
2026-04-07 09:00:00,3.0,191,7.2,30.0,60,0.0,18.0,100.5
2026-04-07 10:00:00,3.41,185,8.3,31.8,55,0.0,18.0,100.5
2026-04-07 11:00:00,3.71,184,9.4,33.8,49,0.7,18.0,100.5
2026-04-07 12:00:00,3.65,182,9.4,33.9,49,1.4,18.0,100.5
2026-04-07 13:00:00,2.5,179,9.1,35.2,41,0.2,18.0,100.5
2026-04-07 14:00:00,3.01,184,7.6,36.6,36,0.0,18.0,100.5
2026-04-07 15:00:00,3.78,187,8.8,36.8,33,0.0,18.0,100.5
2026-04-07 16:00:00,4.41,183,9.6,36.6,32,0.0,18.0,100.5
2026-04-07 17:00:00,4.92,190,10.2,35.0,37,0.0,18.0,100.5
2026-04-07 18:00:00,2.82,210,10.1,33.7,42,0.0,18.0,100.5
2026-04-07 19:00:00,0.78,243,5.4,31.5,49,0.0,18.0,100.5
2026-04-07 20:00:00,0.97,258,2.7,30.7,50,0.0,18.0,100.5
2026-04-07 21:00:00,1.3,268,2.8,30.0,50,0.0,18.0,100.5
2026-04-07 22:00:00,1.83,253,3.9,29.3,52,0.0,18.0,100.5
2026-04-07 23:00:00,2.07,238,4.5,29.0,57,0.0,18.0,100.5
2026-04-08 00:00:00,1.25,241,4.2,28.0,64,0.0,18.0,100.5
2026-04-08 01:00:00,0.65,247,2.7,27.4,70,0.0,18.0,100.5
2026-04-08 02:00:00,0.81,240,1.8,26.6,73,0.0,18.0,100.5
2026-04-08 03:00:00,0.59,250,1.8,26.0,76,0.0,18.0,100.5
2026-04-08 04:00:00,0.32,288,1.5,25.5,77,0.0,18.0,100.5
2026-04-08 05:00:00,0.32,288,1.2,24.9,76,0.0,18.0,100.5
2026-04-08 06:00:00,0.34,297,1.2,24.5,75,0.0,18.0,100.5
2026-04-08 07:00:00,0.45,276,1.1,25.8,69,0.0,18.0,100.5
2026-04-08 08:00:00,0.9,177,2.8,28.9,63,0.0,18.0,100.5
2026-04-08 09:00:00,2.11,176,5.7,30.9,58,0.0,18.0,100.5
2026-04-08 10:00:00,2.86,176,7.4,32.7,49,0.0,18.0,100.5
2026-04-08 11:00:00,3.47,174,8.7,34.2,43,0.0,18.0,100.5
2026-04-08 12:00:00,4.05,180,9.7,35.5,35,0.0,18.0,100.5
2026-04-08 13:00:00,4.6,179,10.5,37.0,27,0.0,18.0,100.5
2026-04-08 14:00:00,5.09,187,11.4,37.0,24,0.0,18.0,100.5
2026-04-08 15:00:00,4.66,192,11.3,36.8,24,0.0,18.0,100.5
2026-04-08 16:00:00,4.95,179,10.5,36.5,25,0.0,18.0,100.5
2026-04-08 17:00:00,5.6,182,11.7,35.0,28,0.0,18.0,100.5
2026-04-08 18:00:00,4.23,191,11.3,33.9,31,0.0,18.0,100.5
2026-04-08 19:00:00,2.69,190,8.4,32.2,38,0.0,18.0,100.5
2026-04-08 20:00:00,1.57,211,5.3,31.2,42,0.0,18.0,100.5
2026-04-08 21:00:00,1.55,255,3.3,29.6,47,0.0,18.0,100.5
2026-04-08 22:00:00,2.09,253,4.2,29.0,48,0.0,18.0,100.5
2026-04-08 23:00:00,2.04,239,4.5,28.9,49,0.0,18.0,100.5
2026-04-09 00:00:00,1.67,231,4.5,28.0,52,0.0,18.0,100.5
2026-04-09 01:00:00,0.97,235,3.6,27.0,60,0.0,18.0,100.5
2026-04-09 02:00:00,0.52,253,2.4,26.4,63,0.0,18.0,100.5
2026-04-09 03:00:00,0.39,310,1.6,25.6,64,0.0,18.0,100.5
2026-04-09 04:00:00,0.35,315,1.4,25.1,63,0.0,18.0,100.5
2026-04-09 05:00:00,0.28,315,1.3,24.8,62,0.0,18.0,100.5
2026-04-09 06:00:00,0.3,279,1.3,24.5,63,0.0,18.0,100.5
2026-04-09 07:00:00,0.43,291,1.8,25.5,60,0.0,18.0,100.5
2026-04-09 08:00:00,0.8,176,2.5,28.6,54,0.0,18.0,100.5
2026-04-09 09:00:00,2.15,177,5.7,30.9,49,0.0,18.0,100.5
2026-04-09 10:00:00,2.95,182,7.6,33.0,41,0.0,18.0,100.5
2026-04-09 11:00:00,3.6,180,8.9,34.6,37,0.0,18.0,100.5
2026-04-09 12:00:00,4.16,184,10.0,35.7,32,0.0,18.0,100.5
2026-04-09 13:00:00,4.96,189,11.3,37.5,24,0.0,18.0,100.5
2026-04-09 14:00:00,5.64,187,12.5,37.2,23,0.0,18.0,100.5
2026-04-09 15:00:00,6.06,184,13.2,36.5,24,0.0,18.0,100.5
2026-04-09 16:00:00,5.92,185,13.1,36.0,25,0.0,18.0,100.5
2026-04-09 17:00:00,5.65,178,12.4,35.2,29,0.0,18.0,100.5
2026-04-09 18:00:00,4.5,180,11.6,33.8,32,0.0,18.0,100.5
2026-04-09 19:00:00,2.05,179,9.0,32.0,36,0.0,18.0,100.5
2026-04-09 20:00:00,1.28,219,4.6,30.7,42,0.0,18.0,100.5
2026-04-09 21:00:00,1.49,250,3.3,29.6,44,0.0,18.0,100.5
2026-04-09 22:00:00,1.6,238,3.6,28.5,48,0.0,18.0,100.5
2026-04-09 23:00:00,2.27,229,4.6,28.1,50,0.0,18.0,100.5
2026-04-10 00:00:00,1.3,238,4.6,27.0,55,0.0,18.0,100.5
2026-04-10 01:00:00,0.86,260,2.9,26.1,59,0.0,18.0,100.5
2026-04-10 02:00:00,0.81,248,2.2,25.7,61,0.0,18.0,100.5
2026-04-10 03:00:00,0.62,256,2.0,25.2,65,0.0,18.0,100.5
2026-04-10 04:00:00,0.47,252,1.8,24.7,68,0.0,18.0,100.5
2026-04-10 05:00:00,0.46,257,1.6,24.4,71,0.0,18.0,100.5
2026-04-10 06:00:00,1.08,214,2.2,23.9,77,0.0,18.0,100.5
2026-04-10 07:00:00,0.74,250,2.6,25.2,69,0.0,18.0,100.5
2026-04-10 08:00:00,1.38,167,3.5,28.1,61,0.0,18.0,100.5
2026-04-10 09:00:00,2.7,181,6.6,30.6,47,0.0,18.0,100.5
2026-04-10 10:00:00,3.15,183,8.0,32.4,41,0.0,18.0,100.5
2026-04-10 11:00:00,3.31,185,8.5,34.2,37,0.0,18.0,100.5
2026-04-10 12:00:00,3.78,191,9.5,35.8,32,0.0,18.0,100.5
2026-04-10 13:00:00,4.45,192,10.4,37.5,27,0.0,18.0,100.5
2026-04-10 14:00:00,5.17,192,11.6,37.2,26,0.0,18.0,100.5
2026-04-10 15:00:00,5.66,188,12.5,36.8,26,0.0,18.0,100.5
2026-04-10 16:00:00,6.2,181,13.0,35.8,28,0.0,18.0,100.5
2026-04-10 17:00:00,5.7,188,13.2,34.8,31,0.0,18.0,100.5
2026-04-10 18:00:00,4.31,183,11.5,33.7,35,0.0,18.0,100.5
2026-04-10 19:00:00,2.68,189,8.5,31.9,38,0.0,18.0,100.5
2026-04-10 20:00:00,1.79,216,5.4,30.5,42,0.0,18.0,100.5
2026-04-10 21:00:00,1.35,248,3.8,29.5,46,0.0,18.0,100.5
2026-04-10 22:00:00,1.77,254,3.8,28.5,48,0.0,18.0,100.5
2026-04-10 23:00:00,2.19,243,4.7,28.2,48,0.0,18.0,100.5
2026-04-11 00:00:00,1.88,230,4.8,27.8,48,0.0,18.0,100.5
2026-04-11 01:00:00,0.75,233,3.9,26.8,56,0.0,18.0,100.5
2026-04-11 02:00:00,0.58,239,2.3,26.1,60,0.0,18.0,100.5
2026-04-11 03:00:00,0.45,243,1.9,25.6,64,0.0,18.0,100.5
2026-04-11 04:00:00,0.68,234,1.9,25.0,70,0.0,18.0,100.5
2026-04-11 05:00:00,0.81,210,2.0,24.6,76,0.0,18.0,100.5
2026-04-11 06:00:00,1.18,192,2.6,24.1,85,0.0,18.0,100.5
2026-04-11 07:00:00,0.96,231,2.8,25.6,74,0.0,18.0,100.5
2026-04-11 08:00:00,1.49,166,3.8,28.1,62,0.0,18.0,100.5
2026-04-11 09:00:00,2.86,185,6.8,30.6,49,0.0,18.0,100.5
2026-04-11 10:00:00,3.09,189,7.9,32.5,44,0.0,18.0,100.5
2026-04-11 11:00:00,3.3,198,8.5,34.5,37,0.0,18.0,100.5
2026-04-11 12:00:00,3.74,205,9.2,35.8,32,0.0,18.0,100.5
2026-04-11 13:00:00,4.49,194,9.7,37.2,28,0.0,18.0,100.5
2026-04-11 14:00:00,5.61,191,12.4,36.8,27,0.0,18.0,100.5
2026-04-11 15:00:00,5.9,197,13.2,36.3,29,0.0,18.0,100.5
2026-04-11 16:00:00,5.33,197,12.8,36.2,30,0.0,18.0,100.5
2026-04-11 17:00:00,4.66,189,11.4,35.3,32,0.0,18.0,100.5
2026-04-11 18:00:00,3.67,163,9.7,34.4,33,0.0,18.0,100.5
2026-04-11 19:00:00,3.17,192,8.5,32.4,39,0.0,18.0,100.5
2026-04-11 20:00:00,3.22,210,7.0,31.8,42,0.0,18.0,100.5
2026-04-11 21:00:00,2.66,220,6.4,30.6,48,0.0,18.0,100.5
2026-04-11 22:00:00,2.51,224,5.4,29.4,54,0.0,18.0,100.5
2026-04-11 23:00:00,2.3,226,5.1,28.5,57,0.0,18.0,100.5
2026-04-12 00:00:00,1.7,225,4.7,27.6,61,0.0,18.0,100.5
2026-04-12 01:00:00,1.12,238,3.6,26.7,69,0.0,18.0,100.5
2026-04-12 02:00:00,0.72,245,2.5,26.0,72,0.0,18.0,100.5
2026-04-12 03:00:00,0.5,270,1.8,25.6,74,0.0,18.0,100.5
2026-04-12 04:00:00,0.41,284,1.4,25.0,75,0.0,18.0,100.5
2026-04-12 05:00:00,0.3,279,1.2,24.6,74,0.0,18.0,100.5
2026-04-12 06:00:00,0.27,292,1.1,24.0,74,0.0,18.0,100.5
2026-04-12 07:00:00,0.25,307,1.1,25.1,66,0.0,18.0,100.5
2026-04-12 08:00:00,0.94,148,2.6,28.2,62,0.0,18.0,100.5
2026-04-12 09:00:00,2.27,166,5.9,29.9,60,0.0,18.0,100.5
2026-04-12 10:00:00,2.84,170,7.3,31.5,51,0.0,18.0,100.5
2026-04-12 11:00:00,2.82,163,7.5,33.5,43,0.0,18.0,100.5
2026-04-12 12:00:00,3.43,161,8.5,34.5,38,0.0,18.0,100.5
2026-04-12 13:00:00,3.68,162,9.6,36.0,33,0.0,18.0,100.5
2026-04-12 14:00:00,4.33,166,10.2,36.7,30,0.0,18.0,100.5
2026-04-12 15:00:00,4.63,166,10.5,36.7,29,0.0,18.0,100.5
2026-04-12 16:00:00,5.06,171,11.0,36.6,29,0.0,18.0,100.5
2026-04-12 17:00:00,5.0,178,11.0,35.0,33,0.0,18.0,100.5
2026-04-12 18:00:00,3.62,186,10.3,34.0,35,0.0,18.0,100.5
2026-04-12 19:00:00,2.26,215,7.1,31.4,42,0.0,18.0,100.5
2026-04-12 20:00:00,1.71,232,4.6,30.5,45,0.0,18.0,100.5
2026-04-12 21:00:00,0.97,249,3.3,29.4,50,0.0,18.0,100.5
2026-04-12 22:00:00,1.08,257,2.3,28.4,53,0.0,18.0,100.5
2026-04-12 23:00:00,1.1,273,2.5,27.8,55,0.0,18.0,100.5
2026-04-13 00:00:00,1.0,267,2.6,27.2,56,0.0,18.0,100.5
2026-04-13 01:00:00,0.81,259,2.9,26.9,58,0.0,18.0,100.5
2026-04-13 02:00:00,1.06,251,2.8,26.6,59,0.0,18.0,100.5
2026-04-13 03:00:00,0.91,261,2.8,26.2,62,0.0,18.0,100.5
2026-04-13 04:00:00,0.5,276,2.5,26.0,63,0.0,18.0,100.5
2026-04-13 05:00:00,0.63,209,1.8,25.6,68,0.0,18.0,100.5
2026-04-13 06:00:00,1.06,225,2.5,25.0,78,0.0,18.0,100.5
2026-04-13 07:00:00,1.07,298,2.5,26.1,67,0.0,18.0,100.5
2026-04-13 08:00:00,0.89,207,2.9,28.8,58,0.0,18.0,100.5
2026-04-13 09:00:00,2.64,190,6.5,30.8,50,0.0,18.0,100.5
2026-04-13 10:00:00,3.16,184,7.9,32.3,45,0.0,18.0,100.5
2026-04-13 11:00:00,3.35,180,8.5,33.9,40,0.0,18.0,100.5
2026-04-13 12:00:00,3.75,178,9.3,35.2,35,0.0,18.0,100.5
2026-04-13 13:00:00,4.07,169,10.3,36.8,32,0.0,18.0,100.5
2026-04-13 14:00:00,4.65,171,10.7,37.0,29,0.0,18.0,100.5
2026-04-13 15:00:00,5.22,176,11.5,37.2,29,0.0,18.0,100.5
2026-04-13 16:00:00,5.5,179,11.9,36.5,30,0.0,18.0,100.5
2026-04-13 17:00:00,5.2,182,11.7,35.6,32,0.0,18.0,100.5
2026-04-13 18:00:00,4.21,183,10.7,34.1,36,0.0,18.0,100.5
2026-04-13 19:00:00,3.04,200,8.3,32.5,42,0.0,18.0,100.5
2026-04-13 20:00:00,2.21,208,5.9,31.3,47,0.0,18.0,100.5
2026-04-13 21:00:00,1.48,237,4.3,30.2,52,0.0,18.0,100.5
2026-04-13 22:00:00,1.22,251,3.0,29.4,55,0.0,18.0,100.5
2026-04-13 23:00:00,1.1,275,2.8,28.8,57,0.0,18.0,100.5
2026-04-14 00:00:00,1.25,268,2.9,28.2,57,0.0,18.0,100.5
2026-04-14 01:00:00,1.57,248,3.6,27.9,60,0.0,18.0,100.5
2026-04-14 02:00:00,1.45,226,3.7,27.8,61,0.0,18.0,100.5
2026-04-14 03:00:00,0.89,218,3.2,27.0,68,0.0,18.0,100.5
2026-04-14 04:00:00,0.67,228,2.1,26.5,73,0.0,18.0,100.5
2026-04-14 05:00:00,0.74,242,1.7,25.9,77,0.0,18.0,100.5
2026-04-14 06:00:00,0.78,243,1.8,25.5,80,0.0,18.0,100.5
2026-04-14 07:00:00,1.28,249,3.6,26.8,74,0.0,18.0,100.5
2026-04-14 08:00:00,1.69,192,4.3,29.1,63,0.0,18.0,100.5
